"","price.open","price.high","price.low","price.close","volume","price.adjusted","ref.date","ticker","ret.adjusted.prices","ret.closing.prices"
"75",399.48999,399.980011,389.5,390.519989,5280300,390.519989,2018-07-03,"NFLX",-0.0192375411488844,-0.0192375411488844
"76",393.799988,399.23999,390.859985,398.390015,8448900,398.390015,2018-07-05,"NFLX",0.0201526841690043,0.0201526841690043
"77",397.450012,408.649994,395.519989,408.25,8629600,408.25,2018-07-06,"NFLX",0.0247495786258598,0.0247495786258598
"78",415.950012,419.119995,411.100006,418.970001,11127500,418.970001,2018-07-09,"NFLX",0.0262584225352114,0.0262584225352114
"79",417.23999,419.440002,413.079987,415.630005,9382900,415.630005,2018-07-10,"NFLX",-0.0079719215982722,-0.0079719215982722
"80",411.339996,419.769989,410.600006,418.649994,9713900,418.649994,2018-07-11,"NFLX",0.00726605144881209,0.00726605144881209
"81",415.160004,416.790009,407.799988,413.5,12743300,413.5,2018-07-12,"NFLX",-0.0123014309657437,-0.0123014309657437
"82",409.190002,410,395.079987,395.799988,15719000,395.799988,2018-07-13,"NFLX",-0.0428053494558646,-0.0428053494558646
"83",398.980011,403.359985,391.75,400.480011,22960000,400.480011,2018-07-16,"NFLX",0.011824212081583,0.011824212081583
"84",346.950012,385,344,379.480011,58410400,379.480011,2018-07-17,"NFLX",-0.0524370740690976,-0.0524370740690976
"85",381.23999,383.130005,372.359985,375.130005,21746300,375.130005,2018-07-18,"NFLX",-0.0114630701852699,-0.0114630701852699
"86",371.059998,375.75,363,364.230011,16878700,364.230011,2018-07-19,"NFLX",-0.0290565773324371,-0.0290565773324371
"87",364.920013,370.5,360.140015,361.049988,15096700,361.049988,2018-07-20,"NFLX",-0.00873080993866815,-0.00873080993866815
"88",359.149994,363.899994,353.600006,362.660004,11505200,362.660004,2018-07-23,"NFLX",0.00445926063844659,0.00445926063844659
"89",366.940002,367.399994,354.559998,357.320007,12851500,357.320007,2018-07-24,"NFLX",-0.014724526942872,-0.014724526942872
"90",357.570007,363.279999,355.649994,362.869995,8467800,362.869995,2018-07-25,"NFLX",0.0155322620935694,0.0155322620935694
"91",358.190002,365.540009,356.630005,363.089996,6993700,363.089996,2018-07-26,"NFLX",0.000606280494478417,0.000606280494478417
"92",366.850006,367,351.649994,355.209991,8949500,355.209991,2018-07-27,"NFLX",-0.0217026221785521,-0.0217026221785521
"93",351.929993,352.029999,334.019989,334.959991,18260700,334.959991,2018-07-30,"NFLX",-0.0570085316096867,-0.0570085316096867
"94",331.51001,342.5,328,337.450012,14085400,337.450012,2018-07-31,"NFLX",0.00743378632345371,0.00743378632345371
"95",335.869995,344.410004,334.019989,338.380005,7790500,338.380005,2018-08-01,"NFLX",0.00275594300467819,0.00275594300467819
"96",337.230011,345,334.709991,344.5,7131300,344.5,2018-08-02,"NFLX",0.0180861602623359,0.0180861602623359
"97",347.75,347.859985,338.480011,343.089996,8848400,343.089996,2018-08-03,"NFLX",-0.00409289985486216,-0.00409289985486216
"98",342.869995,351.980011,341.73999,350.920013,8198100,350.920013,2018-08-06,"NFLX",0.022822049874051,0.022822049874051
"99",353.230011,357.309998,349.01001,351.829987,7970900,351.829987,2018-08-07,"NFLX",0.00259310944457325,0.00259310944457325
"100",352.209991,352.290009,346.609985,347.609985,5394700,347.609985,2018-08-08,"NFLX",-0.0119944352554577,-0.0119944352554577
"101",347.959991,352.440002,345.820007,349.359985,4820300,349.359985,2018-08-09,"NFLX",0.00503437782433092,0.00503437782433092
"102",346.910004,349.100006,344.420013,345.869995,4328400,345.869995,2018-08-10,"NFLX",-0.00998966724823958,-0.00998966724823958
"103",339.890015,347.190002,339.070007,341.309998,6888900,341.309998,2018-08-13,"NFLX",-0.0131841358485,-0.0131841358485
"104",342.089996,342.410004,336.25,337.48999,5805200,337.48999,2018-08-14,"NFLX",-0.0111921948445238,-0.0111921948445238
"105",334.029999,335.5,321,326.399994,11784500,326.399994,2018-08-15,"NFLX",-0.0328602220172515,-0.0328602220172515
"106",329.899994,331.170013,321.209991,322.440002,6689700,322.440002,2018-08-16,"NFLX",-0.0121323286543933,-0.0121323286543933
"107",319.01001,324.369995,312.959991,316.779999,10407900,316.779999,2018-08-17,"NFLX",-0.0175536625880557,-0.0175536625880557
"108",314.640015,331.600006,310.929993,327.730011,13591100,327.730011,2018-08-20,"NFLX",0.0345666141630363,0.0345666141630363
"109",331,341.5,329.700012,338.019989,14783200,338.019989,2018-08-21,"NFLX",0.0313977287847467,0.0313977287847467
"110",338.48999,346.209991,337.410004,344.440002,8930700,344.440002,2018-08-22,"NFLX",0.0189929980738506,0.0189929980738506
"111",348.109985,350.079987,337.649994,339.170013,11336400,339.170013,2018-08-23,"NFLX",-0.0153001653971655,-0.0153001653971655
"112",346,359.149994,344.540009,358.820007,14729100,358.820007,2018-08-24,"NFLX",0.0579355286341308,0.0579355286341308
"113",367.149994,374.48999,360,364.579987,17427300,364.579987,2018-08-27,"NFLX",0.0160525608595734,0.0160525608595734
"114",367.230011,369.98999,360.380005,368.48999,9222600,368.48999,2018-08-28,"NFLX",0.0107246780937538,0.0107246780937538
"115",367.200012,369.859985,362.910004,368.040009,8118700,368.040009,2018-08-29,"NFLX",-0.00122114850392541,-0.00122114850392541
"116",365,376.809998,363.540009,370.980011,10981000,370.980011,2018-08-30,"NFLX",0.00798826738426683,0.00798826738426683
"117",370.660004,376,367.079987,367.679993,7943400,367.679993,2018-08-31,"NFLX",-0.00889540649671272,-0.00889540649671272
"118",366.470001,368.880005,361.26001,363.600006,7605200,363.600006,2018-09-04,"NFLX",-0.0110965705985531,-0.0110965705985531
"119",360,363.390015,335.829987,341.179993,13092800,341.179993,2018-09-05,"NFLX",-0.0616612008526755,-0.0616612008526755
"120",347.440002,356,341.98999,346.459991,13050200,346.459991,2018-09-06,"NFLX",0.0154756964310037,0.0154756964310037
"121",342.200012,355.75,341.25,348.679993,9105800,348.679993,2018-09-07,"NFLX",0.00640767204776616,0.00640767204776616
"122",352.269989,352.5,343.079987,348.410004,5752200,348.410004,2018-09-10,"NFLX",-0.000774317441264882,-0.000774317441264882
"123",344.670013,356.149994,343.899994,355.929993,6198100,355.929993,2018-09-11,"NFLX",0.0215837344326084,0.0215837344326084
"124",359.079987,370.429993,356.23999,369.950012,10480800,369.950012,2018-09-12,"NFLX",0.0393898218068967,0.0393898218068967
"125",371.910004,374.089996,366.839996,368.149994,8366100,368.149994,2018-09-13,"NFLX",-0.00486557086528772,-0.00486557086528772
"126",368.549988,371.089996,363.459991,364.559998,4756400,364.559998,2018-09-14,"NFLX",-0.00975144929650595,-0.00975144929650595
"127",364.220001,367.329987,349.570007,350.350006,7071900,350.350006,2018-09-17,"NFLX",-0.0389784728932328,-0.0389784728932328
"128",353.670013,368.149994,351.559998,367.649994,10414000,367.649994,2018-09-18,"NFLX",0.0493791571392181,0.0493791571392181
"129",373.950012,377.609985,359.170013,366.959991,11876800,366.959991,2018-09-19,"NFLX",-0.00187679317628386,-0.00187679317628386
"130",370.26001,370.26001,363.170013,365.359985,6768100,365.359985,2018-09-20,"NFLX",-0.00436016470253298,-0.00436016470253298
"131",366.589996,372.220001,360.73999,361.190002,11930600,361.190002,2018-09-21,"NFLX",-0.011413354420846,-0.011413354420846
"132",359,373.640015,354.329987,369.609985,9322500,369.609985,2018-09-24,"NFLX",0.0233117831428789,0.0233117831428789
"133",370.230011,371.339996,364.48999,369.429993,6799800,369.429993,2018-09-25,"NFLX",-0.000486978185938236,-0.000486978185938236
"134",373.589996,382,370.880005,377.880005,13799700,377.880005,2018-09-26,"NFLX",0.0228731076526316,0.0228731076526316
"135",379.869995,383.200012,376,380.709991,7326200,380.709991,2018-09-27,"NFLX",0.00748911284681508,0.00748911284681508
"136",379.23999,380.799988,373.730011,374.130005,7114900,374.130005,2018-09-28,"NFLX",-0.0172834602599121,-0.0172834602599121
"137",375.850006,386.109985,375.589996,381.429993,8376600,381.429993,2018-10-01,"NFLX",0.0195119020191925,0.0195119020191925
"138",384.380005,386.799988,373.829987,377.140015,8638700,377.140015,2018-10-02,"NFLX",-0.0112470914158028,-0.0112470914158028
"139",378.529999,380.929993,374.880005,377.049988,5798600,377.049988,2018-10-03,"NFLX",-0.000238709753458632,-0.000238709753458632
"140",375.880005,375.920013,360.399994,363.649994,9074400,363.649994,2018-10-04,"NFLX",-0.0355390383940285,-0.0355390383940285
"141",359.769989,363.5,343,351.350006,13523000,351.350006,2018-10-05,"NFLX",-0.0338236991693721,-0.0338236991693721
"142",345.179993,352.950012,338.109985,349.100006,12375500,349.100006,2018-10-08,"NFLX",-0.00640387067475956,-0.00640387067475956
"143",348.480011,358.720001,347.089996,355.709991,8755000,355.709991,2018-10-09,"NFLX",0.0189343594568714,0.0189343594568714
"144",353.519989,355.149994,325.390015,325.890015,17183100,325.890015,2018-10-10,"NFLX",-0.0838322699797319,-0.0838322699797319
"145",324.940002,334.200012,315.809998,321.100006,16082100,321.100006,2018-10-11,"NFLX",-0.0146982379929621,-0.0146982379929621
"146",339.570007,341.299988,328.899994,339.559998,14870800,339.559998,2018-10-12,"NFLX",0.0574898525539111,0.0574898525539111
"147",337.630005,339.209991,326.929993,333.130005,11215000,333.130005,2018-10-15,"NFLX",-0.0189362499642848,-0.0189362499642848
"148",337.23999,347.950012,330.559998,346.399994,20156400,346.399994,2018-10-16,"NFLX",0.0398342653043218,0.0398342653043218
"149",378.329987,380,356.5,364.700012,32610900,364.700012,2018-10-17,"NFLX",0.0528291521852626,0.0528291521852626
"150",360.670013,362.200012,346.049988,346.709991,18461000,346.709991,2018-10-18,"NFLX",-0.0493282709296977,-0.0493282709296977
"151",351,355.799988,332.200012,332.670013,16717200,332.670013,2018-10-19,"NFLX",-0.0404948757303045,-0.0404948757303045
"152",333.100006,335.799988,320.339996,329.540009,17097200,329.540009,2018-10-22,"NFLX",-0.00940873501574058,-0.00940873501574058
"153",318,336.579987,316.769989,333.160004,14907300,333.160004,2018-10-23,"NFLX",0.0109849939343785,0.0109849939343785
"154",332.279999,333,300.730011,301.829987,19039300,301.829987,2018-10-24,"NFLX",-0.0940389501255979,-0.0940389501255979
"155",307.119995,319.940002,305.25,312.869995,13346900,312.869995,2018-10-25,"NFLX",0.0365769091061188,0.0365769091061188
"156",300.51001,313.98999,292.299988,299.829987,19616000,299.829987,2018-10-26,"NFLX",-0.0416786787112647,-0.0416786787112647
"157",305.26001,307.890015,275.399994,284.839996,21698800,284.839996,2018-10-29,"NFLX",-0.0499949693157277,-0.0499949693157277
"158",275.570007,290.519989,271.209991,285.809998,23685700,285.809998,2018-10-30,"NFLX",0.00340542765630425,0.00340542765630425
"159",297.769989,311.5,295.049988,301.779999,20360300,301.779999,2018-10-31,"NFLX",0.0558762853355466,0.0558762853355466
"160",304.589996,318.450012,296.670013,317.380005,15121500,317.380005,2018-11-01,"NFLX",0.0516933065534273,0.0516933065534273
"161",318,321.880005,308.329987,309.100006,13404600,309.100006,2018-11-02,"NFLX",-0.0260885968541086,-0.0260885968541086
"162",311.100006,317.529999,303.73999,315.440002,10283000,315.440002,2018-11-05,"NFLX",0.0205111480974867,0.0205111480974867
"163",314.76001,320.220001,305.299988,310.839996,9710400,310.839996,2018-11-06,"NFLX",-0.0145828238994242,-0.0145828238994242
"164",312.899994,328.559998,311,327.5,13328300,327.5,2018-11-07,"NFLX",0.0535967192587405,0.0535967192587405
"165",328,332.049988,316.609985,317.920013,11023900,317.920013,2018-11-08,"NFLX",-0.0292518687022901,-0.0292518687022901
"166",311.070007,312.980011,298.01001,303.470001,13480800,303.470001,2018-11-09,"NFLX",-0.0454517218455196,-0.0454517218455196
"167",300,302.48999,290.630005,294.070007,10924800,294.070007,2018-11-12,"NFLX",-0.030975035321531,-0.030975035321531
"168",295,303.549988,289.100006,294.399994,12232200,294.399994,2018-11-13,"NFLX",0.0011221375595778,0.0011221375595778
"169",300.399994,301.839996,278.299988,286.730011,16853600,286.730011,2018-11-14,"NFLX",-0.0260529319168397,-0.0260529319168397
"170",285.51001,292.5,282.160004,290.059998,9967100,290.059998,2018-11-15,"NFLX",0.0116136674650356,0.0116136674650356
"171",287.140015,291.720001,281,286.209991,9099500,286.209991,2018-11-16,"NFLX",-0.0132731401315117,-0.0132731401315117
"172",283.790009,285.089996,269.149994,270.600006,12993800,270.600006,2018-11-19,"NFLX",-0.054540321759767,-0.054540321759767
"173",254.630005,276.339996,250,266.980011,16693800,266.980011,2018-11-20,"NFLX",-0.0133776604572582,-0.0133776604572582
"174",274.420013,275.339996,261.51001,262.130005,11023000,262.130005,2018-11-21,"NFLX",-0.0181661764932657,-0.0181661764932657
"175",260.109985,265.5,256.839996,258.820007,5245100,258.820007,2018-11-23,"NFLX",-0.0126273144503241,-0.0126273144503241
"176",260.549988,266.25,253.800003,261.429993,12498600,261.429993,2018-11-26,"NFLX",0.0100841740569153,0.0100841740569153
"177",259.23999,269.079987,256.140015,266.630005,11149500,266.630005,2018-11-27,"NFLX",0.0198906481246777,0.0198906481246777
"178",271.980011,284,263.339996,282.649994,14801300,282.649994,2018-11-28,"NFLX",0.0600832190660612,0.0600832190660612
"179",282.320007,290.48999,275.5,288.75,15431500,288.75,2018-11-29,"NFLX",0.0215814828568508,0.0215814828568508
"180",288,290.809998,283.059998,286.130005,11860100,286.130005,2018-11-30,"NFLX",-0.00907357575757584,-0.00907357575757584
"181",293.190002,298.720001,284.579987,290.299988,14117400,290.299988,2018-12-03,"NFLX",0.0145737354598656,0.0145737354598656
"182",288.130005,295.73999,274.720001,275.329987,12800600,275.329987,2018-12-04,"NFLX",-0.051567349703094,-0.051567349703094
"183",268.329987,283.220001,267.140015,282.880005,13074300,282.880005,2018-12-06,"NFLX",0.027421706158,0.027421706158
"184",282.480011,284.209991,263.380005,265.140015,12466700,265.140015,2018-12-07,"NFLX",-0.0627120676132623,-0.0627120676132623
"185",264.190002,271.179993,260.609985,269.700012,9605600,269.700012,2018-12-10,"NFLX",0.0171984489025545,0.0171984489025545
"186",274.079987,274.5,262.76001,265.320007,9843200,265.320007,2018-12-11,"NFLX",-0.0162402847798169,-0.0162402847798169
"187",267.660004,281.769989,266.480011,274.880005,11456700,274.880005,2018-12-12,"NFLX",0.0360319529163891,0.0360319529163891
"188",277.640015,279.320007,271.850006,276.019989,8379300,276.019989,2018-12-13,"NFLX",0.00414720597811402,0.00414720597811402
"189",271.809998,277.670013,265,266.839996,9915300,266.839996,2018-12-14,"NFLX",-0.0332584354968583,-0.0332584354968583
"190",266.51001,272.980011,261.079987,262.799988,9634700,262.799988,2018-12-17,"NFLX",-0.0151401891041851,-0.0151401891041851
"191",263.299988,275.75,263.290009,270.940002,10350100,270.940002,2018-12-18,"NFLX",0.0309741794965379,0.0309741794965379
"192",269.959991,280.869995,263.769989,266.769989,13788400,266.769989,2018-12-19,"NFLX",-0.01539090931283,-0.01539090931283
"193",264.640015,269.899994,251.880005,260.579987,16792900,260.579987,2018-12-20,"NFLX",-0.023203517094271,-0.023203517094271
"194",263.829987,264.5,241.289993,246.389999,21397600,246.389999,2018-12-21,"NFLX",-0.0544554022101476,-0.0544554022101476
"195",242,250.649994,233.679993,233.880005,9547600,233.880005,2018-12-24,"NFLX",-0.0507731403497428,-0.0507731403497428
"196",233.919998,254.5,231.229996,253.669998,14402700,253.669998,2018-12-26,"NFLX",0.0846160106760729,0.0846160106760729
"197",250.110001,255.589996,240.100006,255.570007,12235200,255.570007,2018-12-27,"NFLX",0.00749008166113518,0.00749008166113518
"198",257.940002,261.910004,249.800003,256.079987,10992800,256.079987,2018-12-28,"NFLX",0.00199546107145521,0.00199546107145521
"199",260.160004,270.100006,260,267.660004,13508900,267.660004,2018-12-31,"NFLX",0.045220312354983,0.045220312354983
"200",259.279999,269.75,256.579987,267.660004,11679500,267.660004,2019-01-02,"NFLX",0,0
"201",270.200012,275.790009,264.429993,271.200012,14969600,271.200012,2019-01-03,"NFLX",0.0132257638313418,0.0132257638313418
"202",281.880005,297.799988,278.540009,297.570007,19330100,297.570007,2019-01-04,"NFLX",0.0972344905353468,0.0972344905353468
"203",302.100006,316.799988,301.649994,315.339996,18620100,315.339996,2019-01-07,"NFLX",0.0597170029975502,0.0597170029975502
"204",319.980011,320.589996,308.01001,320.269989,15359200,320.269989,2019-01-08,"NFLX",0.0156338969446808,0.0156338969446808
"205",317.709991,323.350006,313.5,319.959991,13343200,319.959991,2019-01-09,"NFLX",-0.000967927094786325,-0.000967927094786325
"206",314.570007,325.369995,312.5,324.660004,13472500,324.660004,2019-01-10,"NFLX",0.0146893772102901,0.0146893772102901
"207",330.959991,341.089996,328.519989,337.589996,19500400,337.589996,2019-01-11,"NFLX",0.0398262546685608,0.0398262546685608
"208",334.23999,335.480011,329.130005,332.940002,10499600,332.940002,2019-01-14,"NFLX",-0.0137740870733621,-0.0137740870733621
"209",349.600006,357.220001,347,354.640015,21181200,354.640015,2019-01-15,"NFLX",0.0651769474068784,0.0651769474068784
"210",354,358.850006,348.109985,351.390015,15385500,351.390015,2019-01-16,"NFLX",-0.00916422248628657,-0.00916422248628657
"211",349.5,355.790009,346.410004,353.190002,18871200,353.190002,2019-01-17,"NFLX",0.00512247623200102,0.00512247623200102
"212",351.970001,353,336.730011,339.100006,26621000,339.100006,2019-01-18,"NFLX",-0.0398935301685012,-0.0398935301685012
"213",334.890015,336.880005,321.029999,325.160004,17941400,325.160004,2019-01-22,"NFLX",-0.041108822628567,-0.041108822628567
"214",328.25,331.75,318.600006,321.98999,13480100,321.98999,2019-01-23,"NFLX",-0.00974908955899767,-0.00974908955899767
"215",320.600006,331.799988,319,326.670013,11131600,326.670013,2019-01-24,"NFLX",0.0145346847583678,0.0145346847583678
"216",328.720001,340,328.51001,338.049988,11152900,338.049988,2019-01-25,"NFLX",0.0348363013044604,0.0348363013044604
"217",334.700012,336.299988,328.880005,335.660004,8652100,335.660004,2019-01-28,"NFLX",-0.0070699129857682,-0.0070699129857682
"218",335.869995,338.220001,328.149994,328.899994,7655200,328.899994,2019-01-29,"NFLX",-0.0201394563529828,-0.0201394563529828
"219",332.75,341.779999,330.799988,340.660004,9234500,340.660004,2019-01-30,"NFLX",0.035755579855681,0.035755579855681
"220",339.679993,345.98999,338.089996,339.5,8535500,339.5,2019-01-31,"NFLX",-0.00340516640163024,-0.00340516640163024
"221",337.179993,346.839996,336.5,339.850006,9827800,339.850006,2019-02-01,"NFLX",0.00103094550810012,0.00103094550810012
"222",342.600006,352,341.299988,351.339996,9051400,351.339996,2019-02-04,"NFLX",0.0338090033754479,0.0338090033754479
"223",353.200012,360,352.899994,355.809998,9046600,355.809998,2019-02-05,"NFLX",0.0127227245713295,0.0127227245713295
"224",357,357.040009,347.190002,352.190002,6717700,352.190002,2019-02-06,"NFLX",-0.0101739580684858,-0.0101739580684858
"225",347.899994,348.75,339.019989,344.709991,7864500,344.709991,2019-02-07,"NFLX",-0.0212385671300231,-0.0212385671300231
"226",338,348,338,347.570007,7561400,347.570007,2019-02-08,"NFLX",0.00829687585121364,0.00829687585121364
"227",350,352.869995,344.809998,345.730011,5454900,345.730011,2019-02-11,"NFLX",-0.00529388601704051,-0.00529388601704051
"228",348.089996,360,346.519989,359.970001,10429400,359.970001,2019-02-12,"NFLX",0.0411881802184655,0.0411881802184655
"229",357.299988,359.600006,350.279999,351.769989,10559100,351.769989,2019-02-13,"NFLX",-0.0227797093569473,-0.0227797093569473
"230",351.75,360.450012,348.329987,359.070007,9295300,359.070007,2019-02-14,"NFLX",0.0207522478559135,0.0207522478559135
"231",358.470001,364.399994,355.5,356.869995,9230000,356.869995,2019-02-15,"NFLX",-0.00612697233717985,-0.00612697233717985
"232",355.799988,365,355.320007,361.920013,7396600,361.920013,2019-02-19,"NFLX",0.0141508618565704,0.0141508618565704
"233",364.850006,366.709991,356.700012,359.910004,8110700,359.910004,2019-02-20,"NFLX",-0.00555373819573768,-0.00555373819573768
"234",360.029999,362.850006,353.880005,356.970001,6227900,356.970001,2019-02-21,"NFLX",-0.00816871708850853,-0.00816871708850853
"235",360.339996,366.130005,360.049988,363.019989,7088200,363.019989,2019-02-22,"NFLX",0.0169481692664701,0.0169481692664701
"236",367.01001,371.48999,363.790009,363.910004,7569300,363.910004,2019-02-25,"NFLX",0.00245169695049485,0.00245169695049485
"237",362.980011,365.700012,359.329987,364.970001,4944600,364.970001,2019-02-26,"NFLX",0.0029127998360825,0.0029127998360825
"238",363.5,368.029999,359.799988,362.869995,5629900,362.869995,2019-02-27,"NFLX",-0.00575391400456504,-0.00575391400456504
"239",362.470001,366.390015,357.709991,358.100006,6186800,358.100006,2019-02-28,"NFLX",-0.0131451733836522,-0.0131451733836522
"240",362.26001,362.869995,354.690002,357.320007,5526500,357.320007,2019-03-01,"NFLX",-0.00217815969542323,-0.00217815969542323
"241",359.720001,362.25,348.040009,351.040009,7487000,351.040009,2019-03-04,"NFLX",-0.0175752767182723,-0.0175752767182723
"242",351.459991,356.170013,348.25,354.299988,5937800,354.299988,2019-03-05,"NFLX",0.00928663091505322,0.00928663091505322
"243",353.600006,359.880005,351.700012,359.609985,6211900,359.609985,2019-03-06,"NFLX",0.0149872909394511,0.0149872909394511
"244",360.160004,362.859985,350.5,352.600006,6151300,352.600006,2019-03-07,"NFLX",-0.0194932824237347,-0.0194932824237347
"245",345.75,349.920013,342.470001,349.600006,6898800,349.600006,2019-03-08,"NFLX",-0.00850822447235011,-0.00850822447235011
"246",352,358.980011,350.029999,358.859985,5387300,358.859985,2019-03-11,"NFLX",0.0264873536644046,0.0264873536644046
"247",359.369995,360.130005,353.799988,356.269989,5164600,356.269989,2019-03-12,"NFLX",-0.00721728838059221,-0.00721728838059221
"248",355.809998,362.480011,352.769989,361.209991,6444100,361.209991,2019-03-13,"NFLX",0.0138658942726719,0.0138658942726719
"249",360.5,363.839996,358.100006,358.820007,5271400,358.820007,2019-03-14,"NFLX",-0.00661660546371767,-0.00661660546371767
"250",361.019989,364,358.890015,361.459991,8444500,361.459991,2019-03-15,"NFLX",0.00735740468340174,0.00735740468340174
"251",362.470001,370.970001,361.859985,363.440002,7194700,363.440002,2019-03-18,"NFLX",0.00547781510900336,0.00547781510900336
"252",366.399994,366.959991,356.799988,358.779999,7541400,358.779999,2019-03-19,"NFLX",-0.0128219320227717,-0.0128219320227717
"253",358.910004,375.899994,357.01001,375.220001,10917200,375.220001,2019-03-20,"NFLX",0.0458219578734098,0.0458219578734098
"254",374,379,370.609985,377.869995,8544000,377.869995,2019-03-21,"NFLX",0.0070625073102113,0.0070625073102113
"255",375.950012,376.429993,360.040009,361.01001,8661300,361.01001,2019-03-22,"NFLX",-0.0446184804908895,-0.0446184804908895
"256",359,367.040009,357.440002,366.230011,8473800,366.230011,2019-03-25,"NFLX",0.0144594356261756,0.0144594356261756
"257",367.869995,368.380005,358.019989,359.970001,7666500,359.970001,2019-03-26,"NFLX",-0.0170931103731965,-0.0170931103731965
"258",361,362.470001,350.369995,353.369995,7852400,353.369995,2019-03-27,"NFLX",-0.0183348778555578,-0.0183348778555578
"259",354.48999,355.940002,349.200012,354.609985,4361000,354.609985,2019-03-28,"NFLX",0.00350904156421095,0.00350904156421095
"260",357.160004,358.25,353.709991,356.559998,4705600,356.559998,2019-03-29,"NFLX",0.0054990357928022,0.0054990357928022
"261",359,368.329987,358.51001,366.959991,7036100,366.959991,2019-04-01,"NFLX",0.0291675820572559,0.0291675820572559
"262",366.25,368.420013,362.220001,367.720001,5158700,367.720001,2019-04-02,"NFLX",0.0020710977181162,0.0020710977181162
"263",369.26001,373.410004,366.190002,369.75,5368900,369.75,2019-04-03,"NFLX",0.00552050199738785,0.00552050199738785
"264",370.070007,372.049988,362.399994,367.880005,4627300,367.880005,2019-04-04,"NFLX",-0.0050574577417174,-0.0050574577417174
"265",369,369.799988,364.660004,365.48999,3905500,365.48999,2019-04-05,"NFLX",-0.00649672438707294,-0.00649672438707294
"266",365.109985,365.940002,359.929993,361.410004,4653800,361.410004,2019-04-08,"NFLX",-0.0111630581182264,-0.0111630581182264
"267",360.540009,366.73999,359,364.709991,5439200,364.709991,2019-04-09,"NFLX",0.00913086788820605,0.00913086788820605
"268",365.790009,368.850006,362.25,363.920013,4545600,363.920013,2019-04-10,"NFLX",-0.00216604430779088,-0.00216604430779088
"269",365,370.119995,360.809998,367.649994,6526900,367.649994,2019-04-11,"NFLX",0.01024945281039,0.01024945281039
"270",360.690002,361.75,349.359985,351.140015,15646200,351.140015,2019-04-12,"NFLX",-0.0449067843586038,-0.0449067843586038
"271",350.709991,352.209991,342.269989,348.869995,8842300,348.869995,2019-04-15,"NFLX",-0.00646471465235876,-0.00646471465235876
"272",355,364.480011,352.720001,359.459991,18740200,359.459991,2019-04-16,"NFLX",0.0303551355856786,0.0303551355856786
"273",365.049988,368.76001,350.600006,354.73999,18054100,354.73999,2019-04-17,"NFLX",-0.0131308104328084,-0.0131308104328084
"274",355,360.410004,351.640015,360.350006,8353200,360.350006,2019-04-18,"NFLX",0.0158144448276047,0.0158144448276047
"275",359.700012,377.690002,359,377.339996,11980500,377.339996,2019-04-22,"NFLX",0.0471485769865645,0.0471485769865645
"276",375.450012,384.799988,374.709991,381.890015,10089800,381.890015,2019-04-23,"NFLX",0.0120581413267413,0.0120581413267413
"277",381.070007,381.899994,373.269989,374.230011,6541900,374.230011,2019-04-24,"NFLX",-0.0200581416091752,-0.0200581416091752
"278",374.48999,374.76001,365.700012,368.329987,6255500,368.329987,2019-04-25,"NFLX",-0.0157657692503982,-0.0157657692503982
"279",368.350006,375.140015,366.23999,374.850006,5621900,374.850006,2019-04-26,"NFLX",0.0177015698697374,0.0177015698697374
"280",373.679993,374.579987,369.119995,371.829987,3821700,371.829987,2019-04-29,"NFLX",-0.00805660651369977,-0.00805660651369977
"281",369.559998,374.5,368.350006,370.540009,3870100,370.540009,2019-04-30,"NFLX",-0.00346926833526207,-0.00346926833526207
"282",374,385.98999,373.170013,378.809998,9257300,378.809998,2019-05-01,"NFLX",0.0223187477711753,0.0223187477711753
"283",378,383.5,374.51001,379.059998,5398200,379.059998,2019-05-02,"NFLX",0.000659961461735303,0.000659961461735303
"284",381.529999,385.029999,378.269989,385.029999,5130300,385.029999,2019-05-03,"NFLX",0.0157494882907692,0.0157494882907692
"285",377.690002,381.350006,376,378.670013,5793100,378.670013,2019-05-06,"NFLX",-0.0165181570696261,-0.0165181570696261
"286",377,379.910004,365.809998,370.459991,6974900,370.459991,2019-05-07,"NFLX",-0.0216812045267497,-0.0216812045267497
"287",367.920013,369,361.359985,364.369995,6572000,364.369995,2019-05-08,"NFLX",-0.0164390113587192,-0.0164390113587192
"288",360.899994,364.200012,352.75,362.75,5882600,362.75,2019-05-09,"NFLX",-0.00444601647289866,-0.00444601647289866
"289",361.619995,365.26001,353.059998,361.040009,5657100,361.040009,2019-05-10,"NFLX",-0.00471396554100623,-0.00471396554100623
"290",352.290009,354.26001,343.100006,345.26001,8026700,345.26001,2019-05-13,"NFLX",-0.0437070646095623,-0.0437070646095623
"291",348.709991,349.950012,342.5,345.609985,5353000,345.609985,2019-05-14,"NFLX",0.00101365634554651,0.00101365634554651
"292",343.339996,356.5,341.390015,354.98999,6340100,354.98999,2019-05-15,"NFLX",0.0271404340357817,0.0271404340357817
"293",356.369995,364,353.940002,359.309998,6441500,359.309998,2019-05-16,"NFLX",0.0121693797619478,0.0121693797619478
"294",356.390015,359.619995,353.790009,354.450012,4725400,354.450012,2019-05-17,"NFLX",-0.0135258858007062,-0.0135258858007062
"295",351.230011,352.420013,345.399994,348.109985,4621500,348.109985,2019-05-20,"NFLX",-0.017886942545794,-0.017886942545794
"296",350.950012,356.429993,349.929993,354.269989,4026400,354.269989,2019-05-21,"NFLX",0.0176955682555329,0.0176955682555329
